Year   Moose  Wolves
 1959  469   20
 1960  478   23
 1961  449   24
 1962  386   27
 1963  317   27
 1964  243   28
 1965  183   27
 1966  129   23
 1967   52   20
 1968   70   18
 1969   42   16
 1970   15   14
 1971    8   10
 1972   10    8
 1973    6    5
 1974    9    3
 1975    0    2
 1976    0    2
 1977    0    2
 1978    0    2
 1979    0    1
 1980    0    0
 1981    0    0
 1982    0    0
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
