Year   Moose  Wolves
 1959  635   20
 1960  659   28
 1961  637   35
 1962  610   32
 1963  562   32
 1964  540   35
 1965  437   32
 1966  381   27
 1967  307   24
 1968  243   23
 1969  165   17
 1970  110   15
 1971   73   13
 1972   42   11
 1973   24    8
 1974   11    4
 1975   16    3
 1976    7    3
 1977    2    3
 1978    2    3
 1979    0    3
 1980    0    2
 1981    0    1
 1982    0    0
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
