Year   Moose  Wolves
 1959  725   20
 1960  792   33
 1961  809   36
 1962  754   45
 1963  646   44
 1964  630   44
 1965  538   43
 1966  518   43
 1967  443   40
 1968  326   35
 1969  232   30
 1970  155   25
 1971   87   16
 1972   46   12
 1973   19    8
 1974   30    7
 1975   18    7
 1976    8    6
 1977    2    5
 1978    2    5
 1979    2    4
 1980    2    3
 1981    1    1
 1982    0    0
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
