Year   Moose  Wolves
 1959  622   20
 1960  603   25
 1961  559   30
 1962  489   35
 1963  404   35
 1964  371   35
 1965  305   36
 1966  269   31
 1967  161   27
 1968   89   27
 1969   50   22
 1970   12   17
 1971   15   14
 1972    2   11
 1973    2    9
 1974    0    9
 1975    0    8
 1976    0    7
 1977    0    6
 1978    0    5
 1979    0    5
 1980    0    4
 1981    0    3
 1982    0    1
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
