Year   Moose  Wolves
 1959  573   20
 1960  563   23
 1961  595   26
 1962  547   33
 1963  481   33
 1964  394   32
 1965  337   30
 1966  256   29
 1967  163   29
 1968   95   27
 1969   40   20
 1970   15   18
 1971   15   15
 1972    2   10
 1973    2    6
 1974    0    3
 1975    0    1
 1976    0    1
 1977    0    1
 1978    0    0
 1979    0    0
 1980    0    0
 1981    0    0
 1982    0    0
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
