Year   Moose  Wolves
 1959  581   20
 1960  582   29
 1961  536   34
 1962  503   36
 1963  417   35
 1964  306   34
 1965  238   33
 1966  171   30
 1967   86   24
 1968   20   24
 1969   29   21
 1970    4   16
 1971    0   11
 1972    0    6
 1973    0    2
 1974    0    1
 1975    0    1
 1976    0    1
 1977    0    1
 1978    0    1
 1979    0    1
 1980    0    0
 1981    0    0
 1982    0    0
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
