Year   Moose  Wolves
 1959  666   20
 1960  705   28
 1961  705   33
 1962  740   45
 1963  727   47
 1964  657   46
 1965  541   41
 1966  442   34
 1967  295   32
 1968  168   32
 1969   77   28
 1970  104   28
 1971   38   23
 1972    1   18
 1973    1    6
 1974    0    5
 1975    0    5
 1976    0    5
 1977    0    5
 1978    0    4
 1979    0    4
 1980    0    4
 1981    0    2
 1982    0    1
 1983    0    1
 1984    0    1
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
