Year   Moose  Wolves
 1959  533   20
 1960  590   30
 1961  525   34
 1962  452   32
 1963  380   31
 1964  307   32
 1965  274   29
 1966  186   24
 1967   88   20
 1968   44   20
 1969   54   15
 1970   14   13
 1971    2   10
 1972    4    5
 1973    0    3
 1974    0    3
 1975    0    3
 1976    0    3
 1977    0    2
 1978    0    1
 1979    0    1
 1980    0    1
 1981    0    1
 1982    0    0
 1983    0    0
 1984    0    0
 1985    0    0
 1986    0    0
 1987    0    0
 1988    0    0
 1989    0    0
 1990    0    0
 1991    0    0
 1992    0    0
 1993    0    0
 1994    0    0
 1995    0    0
 1996    0    0
 1997    0    0
 1998    0    0
 1999    0    0
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
