Year   Moose  Wolves
 1959  459   20
 1960  432   27
 1961  363   26
 1962  309   25
 1963  259   24
 1964  188   24
 1965  138   22
 1966   78   20
 1967   38   15
 1968   47   14
 1969   13   10
 1970    5    7
 1971    7    1
 1972    5    1
 1973    3    1
 1974    1    0
 1975    1    0
 1976    1    0
 1977    1    0
 1978    1    0
 1979    1    0
 1980    1    0
 1981    1    0
 1982    1    0
 1983    1    0
 1984    1    0
 1985    1    0
 1986    1    0
 1987    1    0
 1988    1    0
 1989    1    0
 1990    1    0
 1991    1    0
 1992    1    0
 1993    1    0
 1994    1    0
 1995    1    0
 1996    1    0
 1997    1    0
 1998    1    0
 1999    1    0
 2000    1    0
 2001    1    0
 2002    1    0
 2003    1    0
 2004    1    0
 2005    1    0
 2006    1    0
 2007    1    0
 2008    1    0
 2009    1    0
 2010    1    0
 2011    1    0
 2012    1    0
 2013    1    0
 2014    1    0
 2015    1    0
 2016    1    0
 2017    1    0
 2018    1    0
